customer_id,age,gender,city,cohort_month,last_txn_date,days_since_last_txn,is_churned,txn_count,avg_txn_amount
CUST100935,46,Female,Delhi,2023-10-23,2024-05-28,-148,0,4,2949.8450000000003
CUST100936,49,Male,Hyderabad,2022-10-28,2024-01-14,-13,0,4,3581.02
CUST100937,67,Female,Chennai,2022-12-27,2024-06-14,-165,0,5,3221.5
CUST100938,68,Female,Chennai,2022-08-29,2024-04-19,-109,0,11,2946.1472727272726
CUST100939,36,Male,Delhi,2023-07-25,2024-02-18,-48,0,8,1952.6637500000002
CUST100940,38,Female,Bangalore,2023-11-22,2024-04-30,-120,0,3,1076.07
CUST100941,22,Male,Bangalore,2023-06-25,2024-06-10,-161,0,10,2325.7329999999997
CUST100942,35,Male,Mumbai,2023-03-27,2024-06-06,-157,0,10,2383.493
CUST100943,45,Female,Mumbai,2022-06-30,2024-05-03,-123,0,10,1780.479
CUST100944,59,Male,Hyderabad,2023-06-25,2024-05-15,-135,0,4,2575.3824999999997
CUST100945,39,Male,Delhi,2022-11-27,2024-01-18,-17,0,7,1960.155714285714
CUST100946,38,Male,Mumbai,2023-02-25,2024-03-12,-71,0,4,1706.1950000000002
CUST100947,23,Male,Mumbai,2023-10-23,2024-04-06,-96,0,11,3140.33
CUST100948,18,Male,Pune,2023-01-26,2024-04-30,-120,0,8,3584.09875
CUST100949,22,Male,Delhi,2022-10-28,2024-06-05,-156,0,10,2317.752
CUST100950,58,Male,Hyderabad,2022-09-28,2024-06-10,-161,0,3,2348.5633333333335
CUST100951,29,Male,Mumbai,2022-10-28,2023-08-19,135,0,5,2802.548
CUST100952,43,Female,Hyderabad,2022-05-31,2023-06-27,188,1,4,2724.1675
CUST100953,63,Female,Chennai,2022-01-31,2024-06-05,-156,0,6,2465.7616666666668
CUST100954,51,Female,Hyderabad,2022-10-28,2024-05-09,-129,0,9,2568.5411111111116
CUST100955,66,Male,Bangalore,2023-06-25,2023-11-09,53,0,6,2356.43
CUST100956,31,Male,Bangalore,2022-05-31,2023-12-13,19,0,6,2891.4933333333333
CUST100957,43,Female,Hyderabad,2023-01-26,2024-04-26,-116,0,6,2714.5466666666666
CUST100958,62,Female,Bangalore,2023-07-25,2024-04-29,-119,0,11,3209.118181818182
CUST100959,44,Female,Chennai,2022-05-31,2024-03-15,-74,0,11,2320.1718181818183
CUST100960,26,Male,Delhi,2023-04-26,2024-02-06,-36,0,5,2995.846
CUST100961,43,Female,Bangalore,2022-09-28,2024-05-19,-139,0,7,1541.212857142857
CUST100962,64,Female,Bangalore,2022-01-01,2024-06-11,-162,0,12,2901.6200000000003
CUST100963,39,Male,Hyderabad,2022-03-02,2022-02-11,689,1,1,1060.51
CUST100964,64,Female,Chennai,2022-07-30,2024-02-14,-44,0,8,1699.12375
CUST100965,47,Male,Delhi,2022-07-30,2024-03-21,-80,0,6,3398.156666666667
CUST100966,60,Male,Hyderabad,2023-07-25,2024-03-23,-82,0,11,2787.8945454545456
CUST100967,65,Male,Hyderabad,2023-09-23,2023-07-20,165,0,6,3158.645
CUST100968,34,Female,Pune,2023-02-25,2024-06-14,-165,0,12,2359.3716666666664
CUST100969,43,Female,Chennai,2023-11-22,2024-04-24,-114,0,9,2214.442222222222
CUST100970,53,Male,Delhi,2022-06-30,2024-05-21,-141,0,4,1912.4475000000002
CUST100971,18,Female,Chennai,2022-10-28,2023-12-20,12,0,7,2422.842857142857
CUST100972,25,Female,Delhi,2022-06-30,2024-06-04,-155,0,5,2981.092
CUST100973,66,Female,Chennai,2022-04-01,2023-08-20,134,0,7,2238.162857142857
CUST100974,52,Female,Hyderabad,2022-11-27,2024-04-27,-117,0,9,3819.996666666667
CUST100975,69,Male,Hyderabad,2022-05-31,2023-08-23,131,0,7,2562.4700000000003
CUST100976,32,Female,Mumbai,2023-01-26,2024-04-11,-101,0,8,3071.65625
CUST100977,64,Male,Bangalore,2022-11-27,2023-08-05,149,0,6,3274.26
CUST100978,39,Male,Pune,2022-10-28,2024-04-15,-105,0,6,1702.8916666666667
CUST100979,31,Female,Chennai,2023-06-25,2024-05-01,-121,0,5,3069.892
CUST100980,43,Male,Pune,2023-08-24,2024-05-10,-130,0,4,2744.5575
CUST100981,45,Female,Mumbai,2022-05-01,2024-05-28,-148,0,12,1997.2975
CUST100982,40,Female,Bangalore,2023-01-26,2024-05-16,-136,0,9,2310.3999999999996
CUST100983,31,Male,Chennai,2023-08-24,2024-06-17,-168,0,9,1992.9166666666667
CUST100984,41,Male,Delhi,2023-11-22,2023-10-24,69,0,9,2752.2133333333336
CUST100985,19,Male,Bangalore,2023-03-27,2024-03-14,-73,0,12,2013.0458333333333
CUST100986,62,Male,Hyderabad,2022-12-27,2024-06-07,-158,0,11,2151.426363636364
CUST100987,43,Female,Mumbai,2023-09-23,2024-05-30,-150,0,13,2552.7684615384615
CUST100988,31,Female,Bangalore,2023-09-23,2024-05-02,-122,0,10,3352.85
CUST100989,68,Female,Bangalore,2023-07-25,2024-01-28,-27,0,8,3465.1875
CUST100990,24,Male,Hyderabad,2023-09-23,2024-01-10,-9,0,9,2119.7966666666666
CUST100991,20,Male,Chennai,2022-04-01,2024-03-31,-90,0,13,2876.9861538461537
CUST100992,64,Male,Delhi,2022-10-28,2024-03-23,-82,0,13,2694.0784615384614
CUST100993,40,Female,Hyderabad,2023-04-26,2023-12-22,10,0,10,1614.1770000000001
CUST100994,63,Male,Delhi,2022-06-30,2024-05-10,-130,0,6,3452.19
CUST100995,60,Female,Chennai,2023-01-26,2024-01-06,-5,0,4,2115.7275
CUST100996,64,Male,Bangalore,2022-10-28,2024-04-20,-110,0,12,2872.02
CUST100997,62,Female,Delhi,2023-09-23,2024-06-09,-160,0,10,2361.42
CUST100998,35,Female,Mumbai,2022-08-29,2024-05-31,-151,0,13,1952.1838461538462
CUST100999,55,Male,Mumbai,2023-10-23,2024-06-08,-159,0,7,2517.5914285714284
CUST101000,52,Male,Hyderabad,2022-12-27,2024-02-24,-54,0,8,1772.8425
CUST101001,68,Female,Chennai,2023-10-23,2024-01-14,-13,0,7,3285.9857142857145
CUST101002,32,Female,Hyderabad,2023-05-26,2024-03-22,-81,0,5,3742.1580000000004
CUST101003,42,Male,Hyderabad,2022-10-28,2023-08-31,123,0,6,1791.158333333333
CUST101004,54,Male,Pune,2023-02-25,2024-06-02,-153,0,10,2289.996
CUST101005,45,Female,Hyderabad,2023-09-23,2024-05-30,-150,0,7,2625.6785714285716
CUST101006,27,Male,Pune,2023-06-25,2024-03-16,-75,0,2,2465.65
CUST101007,56,Female,Mumbai,2022-01-01,2023-07-11,174,0,7,3316.6885714285713
CUST101008,34,Female,Mumbai,2022-04-01,2024-03-31,-90,0,7,2615.79
CUST101009,56,Male,Hyderabad,2023-01-26,2024-04-04,-94,0,7,2601.785714285714
CUST101010,39,Male,Mumbai,2023-01-26,2023-11-16,46,0,5,3289.692
CUST101011,43,Male,Chennai,2022-03-02,2024-05-24,-144,0,4,1958.315
CUST101012,61,Male,Pune,2023-04-26,2023-09-19,104,0,5,2205.666
CUST101013,42,Male,Pune,2022-03-02,2023-11-20,42,0,10,2723.8990000000003
CUST101014,34,Female,Hyderabad,2023-03-27,2024-05-12,-132,0,4,905.245
CUST101015,30,Female,Mumbai,2023-01-26,2024-01-04,-3,0,5,1361.294
CUST101016,37,Male,Delhi,2023-07-25,2024-05-10,-130,0,9,2875.912222222222
CUST101017,42,Male,Pune,2022-12-27,2024-05-28,-148,0,11,2328.754545454545
CUST101018,21,Male,Hyderabad,2023-02-25,2024-01-08,-7,0,10,2170.788
CUST101019,27,Female,Hyderabad,2023-01-26,2024-02-14,-44,0,6,1517.0883333333334
CUST101020,20,Male,Chennai,2023-11-22,2023-07-01,184,1,5,3143.358
CUST101021,58,Male,Bangalore,2023-06-25,2024-06-03,-154,0,5,2702.938
CUST101022,62,Female,Bangalore,2022-05-31,2023-11-30,32,0,4,2691.47
CUST101023,35,Female,Pune,2022-09-28,2023-12-28,4,0,8,2533.61625
CUST101024,64,Male,Chennai,2023-02-25,2024-02-13,-43,0,7,2031.6100000000001
CUST101025,53,Male,Chennai,2023-08-24,2024-04-16,-106,0,9,2370.8255555555556
CUST101026,64,Male,Chennai,2023-09-23,2024-02-03,-33,0,7,3025.632857142857
CUST101027,39,Female,Pune,2023-07-25,2024-04-02,-92,0,6,2139.6066666666666
CUST101028,51,Male,Bangalore,2022-05-31,2023-12-01,31,0,6,3547.9300000000003
CUST101029,64,Male,Chennai,2023-10-23,2023-11-01,61,0,6,3671.141666666667
CUST101030,25,Male,Mumbai,2022-09-28,2024-04-06,-96,0,7,3449.3771428571426
CUST101031,57,Female,Hyderabad,2022-06-30,2024-03-13,-72,0,10,2435.453
CUST101032,66,Female,Hyderabad,2023-09-23,2024-04-25,-115,0,9,2374.6033333333335
CUST101033,61,Male,Delhi,2023-04-26,2023-08-05,149,0,9,2200.6866666666665
CUST101034,36,Male,Delhi,2023-05-26,2023-04-01,275,1,3,2008.5199999999998
CUST101035,59,Female,Pune,2023-04-26,2024-06-17,-168,0,11,1995.5954545454545
CUST101036,58,Female,Pune,2022-08-29,2024-06-16,-167,0,11,2547.0945454545454
CUST101037,54,Female,Hyderabad,2022-09-28,2024-06-02,-153,0,9,2543.746666666667
CUST101038,23,Female,Mumbai,2022-09-28,2024-05-23,-143,0,9,2241.266666666667
CUST101039,69,Female,Bangalore,2022-06-30,2024-03-26,-85,0,4,2347.1625
CUST101040,43,Female,Bangalore,2023-03-27,2024-05-13,-133,0,9,1621.9644444444446
CUST101041,51,Female,Pune,2023-05-26,2024-05-09,-129,0,7,2923.0157142857142
CUST101042,62,Female,Mumbai,2022-05-31,2023-10-08,85,0,9,2896.3466666666664
CUST101043,23,Female,Pune,2023-07-25,2024-02-26,-56,0,9,2283.9544444444446
CUST101044,54,Male,Bangalore,2022-01-01,2024-01-16,-15,0,9,2607.928888888889
CUST101045,50,Male,Pune,2022-01-01,2024-06-06,-157,0,8,2484.34875
CUST101046,39,Male,Chennai,2022-11-27,2024-05-11,-131,0,10,2343.286
CUST101047,38,Female,Pune,2023-08-24,2024-04-11,-101,0,7,3643.9485714285715
CUST101048,23,Male,Hyderabad,2022-01-31,2024-04-15,-105,0,5,3203.65
CUST101049,23,Female,Pune,2022-04-01,2024-06-16,-167,0,10,2680.88
CUST101050,65,Female,Hyderabad,2023-04-26,2024-03-12,-71,0,8,2325.9587500000002
CUST101051,21,Male,Mumbai,2022-04-01,2024-05-26,-146,0,10,2198.59
CUST101052,47,Female,Bangalore,2022-10-28,2024-06-03,-154,0,7,3219.452857142857
CUST101053,28,Male,Delhi,2023-09-23,2024-05-11,-131,0,9,2012.6733333333334
CUST101054,47,Male,Delhi,2022-04-01,2024-02-05,-35,0,8,2969.6375000000003
CUST101055,48,Male,Bangalore,2022-01-01,2024-02-14,-44,0,5,3186.95
CUST101056,41,Female,Delhi,2022-06-30,2023-06-26,189,1,4,2889.5424999999996
CUST101057,26,Male,Pune,2023-05-26,2024-05-18,-138,0,9,2525.402222222222
CUST101058,20,Female,Mumbai,2022-08-29,2024-06-06,-157,0,4,3635.675
CUST101059,68,Male,Mumbai,2022-03-02,2024-05-15,-135,0,10,2941.962
CUST101060,48,Male,Bangalore,2022-07-30,2024-02-16,-46,0,5,1416.6799999999998
CUST101061,57,Male,Delhi,2023-11-22,2024-04-28,-118,0,8,3563.705
CUST101062,54,Female,Pune,2023-06-25,2023-10-09,84,0,11,2559.3536363636363
CUST101063,53,Female,Mumbai,2022-04-01,2024-01-13,-12,0,5,1912.016
CUST101064,41,Female,Mumbai,2023-05-26,2024-05-24,-144,0,2,2857.56
CUST101065,48,Male,Chennai,2023-07-25,2024-05-12,-132,0,10,4003.557
CUST101066,23,Male,Chennai,2022-10-28,2024-05-09,-129,0,8,3025.74375
CUST101067,19,Female,Mumbai,2023-01-26,2024-04-24,-114,0,8,2512.82125
CUST101068,37,Female,Bangalore,2023-05-26,2024-03-29,-88,0,6,1572.2749999999999
CUST101069,45,Female,Hyderabad,2023-03-27,2024-04-18,-108,0,7,1948.0842857142857
CUST101070,28,Female,Hyderabad,2022-03-02,2024-03-23,-82,0,13,2137.3546153846155
CUST101071,21,Female,Pune,2023-02-25,2023-12-21,11,0,8,2245.5075
CUST101072,32,Female,Mumbai,2022-04-01,2023-04-06,270,1,2,3487.645
CUST101073,23,Male,Mumbai,2022-05-01,2024-03-13,-72,0,3,3435.4966666666664
CUST101074,66,Female,Mumbai,2023-04-26,2024-05-25,-145,0,13,2429.6207692307694
CUST101075,47,Male,Bangalore,2022-06-30,2024-06-06,-157,0,14,2472.972142857143
CUST101076,55,Male,Chennai,2023-03-27,2023-11-28,34,0,7,1826.8028571428572
CUST101077,68,Female,Mumbai,2023-01-26,2024-02-26,-56,0,5,1853.218
CUST101078,19,Female,Mumbai,2023-03-27,2024-01-26,-25,0,7,2684.802857142857
CUST101079,32,Male,Delhi,2022-06-30,2024-06-06,-157,0,9,2434.978888888889
CUST101080,28,Female,Bangalore,2022-08-29,2024-04-11,-101,0,10,2782.17
CUST101081,25,Female,Pune,2022-04-01,2024-04-14,-104,0,8,2773.02625
CUST101082,43,Male,Mumbai,2023-09-23,2024-04-21,-111,0,11,2570.947272727273
CUST101083,68,Male,Delhi,2022-10-28,2024-03-24,-83,0,7,3044.8571428571427
CUST101084,62,Male,Hyderabad,2022-01-31,2023-12-08,24,0,4,2919.9175
CUST101085,61,Female,Pune,2022-11-27,2024-01-24,-23,0,7,2323.887142857143
CUST101086,22,Male,Mumbai,2022-11-27,2022-10-08,450,1,2,3803.815
CUST101087,23,Female,Mumbai,2022-04-01,2024-06-14,-165,0,1,1666.13
CUST101088,43,Male,Delhi,2023-05-26,2024-05-07,-127,0,10,2263.371
CUST101089,21,Male,Bangalore,2023-08-24,2024-06-04,-155,0,11,2201.5536363636365
CUST101090,36,Male,Mumbai,2022-06-30,2024-04-08,-98,0,7,3111.944285714286
CUST101091,37,Female,Hyderabad,2022-01-01,2024-03-05,-64,0,9,2691.8422222222225
CUST101092,50,Female,Mumbai,2023-10-23,2024-04-07,-97,0,11,2194.851818181818
CUST101093,37,Male,Hyderabad,2022-12-27,2024-03-23,-82,0,8,2117.6887500000003
CUST101094,66,Male,Pune,2022-05-31,2024-05-21,-141,0,12,2239.5616666666665
CUST101095,29,Male,Pune,2022-05-31,2024-03-12,-71,0,5,1671.646
CUST101096,64,Female,Chennai,2022-11-27,2024-06-10,-161,0,12,2504.6741666666667
CUST101097,18,Male,Chennai,2022-07-30,2024-05-26,-146,0,8,1378.1875
CUST101098,43,Female,Hyderabad,2023-11-22,2024-06-14,-165,0,6,2572.0916666666667
CUST101099,31,Male,Bangalore,2023-09-23,2024-05-29,-149,0,6,2999.818333333333
CUST101100,55,Male,Mumbai,2023-06-25,2024-06-09,-160,0,16,2411.403125
CUST101101,54,Male,Mumbai,2022-05-01,2024-04-23,-113,0,9,2954.4355555555553
CUST101102,28,Male,Chennai,2023-05-26,2024-04-28,-118,0,9,2456.898888888889
CUST101103,53,Male,Hyderabad,2022-05-01,2024-06-01,-152,0,9,2546.047777777778
CUST101104,30,Male,Mumbai,2022-09-28,2024-03-07,-66,0,12,1694.905
CUST101105,60,Female,Mumbai,2022-01-01,2024-05-12,-132,0,7,2344.887142857143
CUST101106,20,Male,Bangalore,2022-09-28,2024-04-09,-99,0,10,1838.8010000000002
CUST101107,50,Female,Delhi,2022-05-01,2024-02-02,-32,0,8,2001.19875
CUST101108,23,Male,Chennai,2022-11-27,2023-07-07,178,0,4,2202.715
CUST101109,67,Male,Chennai,2023-09-23,2024-03-03,-62,0,10,1955.9630000000002
CUST101110,27,Female,Delhi,2022-06-30,2023-11-26,36,0,10,2789.57
CUST101111,22,Male,Mumbai,2022-08-29,2023-08-18,136,0,6,2454.435
CUST101112,40,Female,Bangalore,2023-09-23,2024-06-11,-162,0,7,2201.655714285714
CUST101113,27,Female,Bangalore,2023-08-24,2023-10-15,78,0,8,2484.28375
CUST101114,61,Male,Chennai,2022-11-27,2024-02-23,-53,0,7,2130.9014285714284
CUST101115,19,Female,Bangalore,2023-10-23,2024-01-16,-15,0,5,2658.532
CUST101116,30,Female,Pune,2022-01-01,2024-05-26,-146,0,11,1768.65
CUST101117,57,Male,Delhi,2022-10-28,2024-03-06,-65,0,4,1710.94
CUST101118,19,Female,Mumbai,2023-08-24,2024-01-02,-1,0,8,2545.88
CUST101119,37,Male,Pune,2023-02-25,2024-04-12,-102,0,6,2823.635
CUST101120,18,Male,Delhi,2022-01-31,2024-04-24,-114,0,3,1926.46
CUST101121,54,Male,Hyderabad,2023-07-25,2024-04-04,-94,0,3,3219.1233333333334
CUST101122,26,Male,Chennai,2022-06-30,2024-04-20,-110,0,8,1824.4950000000001
CUST101123,34,Female,Bangalore,2023-08-24,2023-12-16,16,0,2,2992.035
CUST101124,26,Male,Hyderabad,2022-11-27,2023-12-01,31,0,7,2227.884285714286
CUST101125,28,Male,Bangalore,2023-09-23,2024-05-21,-141,0,5,3027.028
CUST101126,32,Female,Pune,2023-05-26,2024-05-28,-148,0,15,2589.7186666666666
CUST101127,41,Male,Mumbai,2022-03-02,2024-05-22,-142,0,11,2012.4572727272725
CUST101128,55,Male,Mumbai,2022-06-30,2024-03-08,-67,0,8,3585.52375
CUST101129,52,Female,Mumbai,2022-10-28,2024-05-13,-133,0,11,1880.7836363636363
CUST101130,47,Female,Bangalore,2023-05-26,2024-05-25,-145,0,9,2181.7444444444445
CUST101131,48,Female,Hyderabad,2022-11-27,2024-03-25,-84,0,8,2531.8975
CUST101132,66,Female,Mumbai,2022-05-31,2024-06-16,-167,0,9,3490.105555555556
CUST101133,22,Female,Hyderabad,2022-05-01,2023-10-08,85,0,8,2779.505
CUST101134,61,Female,Bangalore,2022-01-01,2023-11-23,39,0,6,2582.6299999999997
CUST101135,67,Female,Pune,2022-11-27,2023-12-03,29,0,11,2087.159090909091
CUST101136,31,Male,Hyderabad,2022-10-28,2024-04-21,-111,0,7,2243.0914285714284
CUST101137,28,Female,Pune,2022-04-01,2024-05-10,-130,0,10,1960.5700000000002
CUST101138,26,Female,Bangalore,2023-05-26,2024-02-11,-41,0,14,3746.161428571428
CUST101139,51,Female,Bangalore,2022-04-01,2024-02-05,-35,0,6,1814.8500000000001
CUST101140,29,Male,Chennai,2023-04-26,2024-04-25,-115,0,5,1210.536
CUST101141,52,Male,Bangalore,2022-01-31,2024-01-25,-24,0,7,1362.1214285714286
CUST101142,52,Female,Bangalore,2023-11-22,2024-05-24,-144,0,7,2054.281428571429
CUST101143,18,Female,Delhi,2023-09-23,2024-01-24,-23,0,12,1764.1616666666666
CUST101144,57,Female,Mumbai,2022-01-31,2023-10-28,65,0,8,3252.36875
CUST101145,39,Male,Chennai,2022-11-27,2024-06-14,-165,0,6,2441.4416666666666
CUST101146,46,Male,Chennai,2022-05-31,2024-03-19,-78,0,5,2881.8779999999997
CUST101147,25,Female,Chennai,2022-09-28,2023-06-20,195,1,3,2488.943333333333
CUST101148,28,Male,Delhi,2023-10-23,2024-01-07,-6,0,7,3756.2242857142855
CUST101149,58,Female,Pune,2023-08-24,2023-05-13,233,1,3,2393.5499999999997
CUST101150,54,Male,Bangalore,2023-10-23,2023-10-14,79,0,6,2206.4683333333332
CUST101151,31,Male,Mumbai,2023-03-27,2024-03-11,-70,0,12,1129.395
CUST101152,47,Female,Hyderabad,2023-01-26,2024-01-20,-19,0,8,2497.6275
CUST101153,52,Female,Pune,2022-06-30,2024-06-02,-153,0,12,1272.4791666666667
CUST101154,38,Female,Bangalore,2023-06-25,2024-02-23,-53,0,6,3544.0
CUST101155,54,Female,Delhi,2023-10-23,2024-06-07,-158,0,9,1933.331111111111
CUST101156,22,Male,Bangalore,2023-04-26,2024-04-19,-109,0,5,1999.85
CUST101157,36,Male,Bangalore,2022-08-29,2023-10-21,72,0,8,2357.30375
CUST101158,31,Male,Delhi,2022-12-27,2023-11-10,52,0,6,2244.0033333333336
CUST101159,43,Female,Chennai,2023-09-23,2024-06-07,-158,0,7,1817.94
CUST101160,21,Male,Chennai,2022-05-01,2023-03-24,283,1,4,2761.355
CUST101161,42,Female,Mumbai,2023-10-23,2024-05-25,-145,0,11,2515.228181818182
CUST101162,62,Male,Mumbai,2022-05-01,2023-05-28,218,1,3,3649.6100000000006
CUST101163,59,Female,Chennai,2022-09-28,2024-03-21,-80,0,2,4021.925
CUST101164,42,Female,Pune,2023-08-24,2024-06-03,-154,0,10,2541.143
CUST101165,35,Male,Hyderabad,2022-09-28,2024-05-19,-139,0,8,2541.475
CUST101166,57,Female,Bangalore,2022-06-30,2023-07-11,174,0,7,2484.977142857143
CUST101167,25,Female,Hyderabad,2023-02-25,2024-05-25,-145,0,8,2501.6375
CUST101168,56,Male,Bangalore,2022-06-30,2024-05-20,-140,0,10,2224.045
CUST101169,57,Female,Chennai,2023-02-25,2024-06-10,-161,0,12,3132.3283333333334
CUST101170,31,Female,Mumbai,2022-03-02,2024-05-11,-131,0,8,3202.6225
CUST101171,49,Female,Pune,2023-06-25,2024-03-19,-78,0,7,2939.7514285714283
CUST101172,68,Male,Mumbai,2022-09-28,2024-05-23,-143,0,11,1976.2318181818182
CUST101173,55,Male,Hyderabad,2023-02-25,2024-01-22,-21,0,5,2261.5080000000003
CUST101174,50,Female,Mumbai,2022-03-02,2024-01-07,-6,0,4,3235.255
CUST101175,40,Male,Chennai,2022-05-31,2024-02-20,-50,0,8,2087.50875
CUST101176,32,Female,Pune,2022-11-27,2024-05-29,-149,0,8,2355.315
CUST101177,50,Female,Hyderabad,2023-02-25,2024-06-04,-155,0,10,2567.8419999999996
CUST101178,42,Female,Pune,2022-05-31,2024-01-25,-24,0,8,2112.11375
CUST101179,34,Female,Bangalore,2022-12-27,2024-05-04,-124,0,11,2964.1581818181817
CUST101180,50,Female,Mumbai,2023-06-25,2024-03-15,-74,0,6,3021.816666666667
CUST101181,64,Male,Pune,2022-03-02,2024-03-29,-88,0,7,2693.3185714285714
CUST101182,19,Female,Delhi,2022-07-30,2024-04-19,-109,0,5,2648.82
CUST101183,31,Male,Mumbai,2022-07-30,2024-05-27,-147,0,7,2407.2571428571428
CUST101184,57,Male,Bangalore,2023-10-23,2024-06-01,-152,0,12,2958.866666666667
CUST101185,57,Female,Pune,2023-07-25,2024-04-22,-112,0,7,2853.0842857142857
CUST101186,68,Female,Hyderabad,2023-02-25,2023-12-21,11,0,6,3162.161666666667
CUST101187,56,Male,Bangalore,2022-04-01,2024-03-19,-78,0,10,2825.8900000000003
CUST101188,68,Male,Delhi,2023-06-25,2024-04-28,-118,0,7,3086.305714285714
CUST101189,23,Male,Pune,2023-08-24,2024-06-06,-157,0,13,2850.270769230769
CUST101190,23,Female,Chennai,2022-03-02,2024-04-21,-111,0,9,2428.3133333333335
CUST101191,20,Male,Mumbai,2022-12-27,2024-04-17,-107,0,9,2200.3688888888887
CUST101192,24,Female,Hyderabad,2022-07-30,2023-08-27,127,0,9,1739.7
CUST101193,68,Female,Chennai,2023-10-23,2024-01-11,-10,0,8,2070.20375
CUST101194,25,Female,Pune,2023-03-27,2024-02-26,-56,0,7,2672.8528571428574
CUST101195,59,Male,Pune,2022-12-27,2023-12-26,6,0,9,1568.7488888888888
CUST101196,69,Female,Bangalore,2022-03-02,2024-01-09,-8,0,8,2230.59
CUST101197,32,Female,Pune,2023-03-27,2024-06-15,-166,0,7,1606.25
CUST101198,64,Female,Hyderabad,2022-08-29,2023-12-20,12,0,8,3434.135
CUST101199,46,Female,Chennai,2023-01-26,2024-04-23,-113,0,7,3101.0699999999997
CUST101200,50,Female,Hyderabad,2022-12-27,2023-10-22,71,0,2,2359.1349999999998
CUST101201,69,Male,Delhi,2023-08-24,2024-04-06,-96,0,11,2399.783636363636
CUST101202,47,Female,Delhi,2022-06-30,2024-06-17,-168,0,6,2627.2466666666664
CUST101203,56,Female,Mumbai,2023-02-25,2024-04-20,-110,0,11,2198.0627272727274
CUST101204,44,Male,Mumbai,2022-06-30,2024-04-01,-91,0,6,2102.838333333333
CUST101205,53,Female,Delhi,2022-05-31,2024-02-27,-57,0,6,3380.911666666667
CUST101206,46,Male,Pune,2022-01-31,2024-04-28,-118,0,10,2456.6639999999998
CUST101207,55,Female,Hyderabad,2022-08-29,2024-04-05,-95,0,8,2596.85375
CUST101208,50,Male,Delhi,2023-09-23,2024-05-16,-136,0,3,2713.25
CUST101209,54,Male,Mumbai,2023-11-22,2024-03-30,-89,0,8,3320.96
CUST101210,44,Female,Delhi,2023-04-26,2024-01-19,-18,0,6,1790.9083333333335
CUST101211,50,Female,Pune,2022-05-01,2024-05-22,-142,0,9,4130.296666666666
CUST101212,21,Female,Delhi,2022-11-27,2024-06-16,-167,0,14,2094.31
CUST101213,39,Male,Hyderabad,2022-01-01,2024-04-09,-99,0,4,3006.5125
CUST101214,19,Male,Chennai,2022-09-28,2024-06-05,-156,0,8,3183.92875
CUST101215,27,Male,Pune,2022-10-28,2024-05-13,-133,0,9,2310.5855555555554
CUST101216,22,Female,Mumbai,2023-03-27,2024-05-02,-122,0,9,1863.9322222222222
CUST101217,27,Male,Hyderabad,2023-01-26,2024-01-20,-19,0,4,2145.5299999999997
CUST101218,50,Male,Delhi,2022-07-30,2024-03-31,-90,0,7,2255.9185714285713
CUST101219,55,Female,Delhi,2023-11-22,2024-02-05,-35,0,7,2728.595714285714
CUST101220,30,Male,Chennai,2023-04-26,2024-06-04,-155,0,7,2531.0600000000004
CUST101221,48,Male,Mumbai,2023-05-26,2023-10-13,80,0,6,2722.97
CUST101222,64,Female,Mumbai,2022-11-27,2023-10-21,72,0,8,2601.9375
CUST101223,53,Male,Bangalore,2023-04-26,2024-06-02,-153,0,8,1647.145
CUST101224,62,Female,Mumbai,2023-01-26,2024-04-29,-119,0,8,2430.33375
CUST101225,41,Female,Chennai,2023-03-27,2024-04-09,-99,0,9,2689.587777777778
CUST101226,69,Female,Bangalore,2023-01-26,2024-02-17,-47,0,9,3186.2344444444443
CUST101227,32,Female,Bangalore,2022-08-29,2024-05-31,-151,0,10,3375.995
CUST101228,46,Female,Delhi,2022-04-01,2023-09-02,121,0,8,2692.385
CUST101229,25,Male,Delhi,2023-10-23,2023-11-09,53,0,2,2377.8500000000004
CUST101230,22,Male,Mumbai,2022-10-28,2024-02-22,-52,0,8,2750.1837499999997
CUST101231,46,Female,Bangalore,2022-05-31,2024-06-14,-165,0,11,2793.380909090909
CUST101232,64,Female,Delhi,2023-02-25,2024-06-16,-167,0,9,2070.1499999999996
CUST101233,21,Male,Chennai,2022-05-01,2024-05-04,-124,0,9,2973.2166666666667
CUST101234,29,Female,Delhi,2022-10-28,2023-10-06,87,0,8,3949.6225
CUST101235,62,Female,Pune,2023-05-26,2024-03-08,-67,0,7,3170.8557142857144
CUST101236,19,Female,Pune,2022-12-27,2023-09-04,119,0,7,2197.7757142857145
CUST101237,44,Male,Delhi,2022-10-28,2024-03-26,-85,0,10,2633.778
CUST101238,48,Male,Bangalore,2023-01-26,2024-05-14,-134,0,10,1445.7
CUST101239,68,Female,Bangalore,2023-05-26,2024-04-28,-118,0,6,1918.28
CUST101240,68,Female,Hyderabad,2023-06-25,2023-10-02,91,0,6,3054.2083333333335
CUST101241,53,Male,Pune,2023-11-22,2024-01-25,-24,0,10,2024.3849999999998
CUST101242,53,Male,Chennai,2023-02-25,2024-04-17,-107,0,7,2498.9
CUST101243,43,Female,Bangalore,2022-08-29,2023-11-29,33,0,11,3609.6918181818182
CUST101244,60,Female,Mumbai,2022-07-30,2024-06-05,-156,0,11,2652.7463636363636
CUST101245,44,Male,Pune,2023-07-25,2023-12-31,1,0,7,3310.4500000000003
CUST101246,22,Male,Chennai,2022-01-01,2023-09-24,99,0,3,2585.8766666666666
